ProviderID,ProviderFirstName,ProviderMiddleInitial,ProviderLastName,ProviderNameSuffix,ProviderType,ProviderGender,ProviderRaceEthnicity,ProviderDOB,ProviderAge,ProviderNPI
ff72ced9-f438-4d60-b158-7f5bd58ce66f,John,N,Schultz,III,Dentist,Other,White,1988-05-04,37,5641395729
04118b73-49ee-4f90-9b85-75545c4f27e2,Edward,A,George,Jr.,Cardiologist,Other,Hispanic or Latino,1947-07-08,78,2197185766
b94d9b80-249b-4c15-aced-5a9b4407dec7,John,Y,Jones,Sr.,Pediatrician,Male,Asian,1950-09-27,75,4144896184
bd572760-5aac-451c-91cb-91ac01fe1ae1,Tricia,L,Orozco,Jr.,Dentist,Male,Black or African American,1991-08-13,34,5384936687
70d03277-bbaf-49d2-bbe2-45a2431349cf,Amber,R,Robinson,Sr.,Cardiologist,Male,Hispanic or Latino,1994-12-11,31,5479508638
c2a261fb-a4d7-47fc-bcb4-55b8ff2436c9,Brett,Q,Morrison,MD,Neurologist,Male,Asian,1997-04-23,28,4606440112
d5d19f16-5ebf-4da3-9b9f-2c8fb5b02c10,Amanda,G,Calhoun,MD,Dentist,Other,Native American,1974-10-19,51,3474478272
f1262095-5d25-4cdf-a969-960ce064a1c9,James,K,Smith,Jr.,Cardiologist,Male,Hispanic or Latino,1992-06-08,33,9634293534
92a95434-ceac-485d-b3d2-5fc520f498b9,Derek,C,Johnson,None,General Practitioner,Female,White,1952-05-05,73,3095477397
b6b8d2ca-ffb3-46a2-b919-5174b0ac89b8,Rebecca,K,Erickson,II,Pediatrician,Other,Hispanic or Latino,1973-03-30,52,5475706498
98b5d642-15d3-42a1-bbd5-925ab812ad92,Anita,Y,Gonzalez,PhD,General Practitioner,Female,Hispanic or Latino,1967-04-18,58,8445028885
88b8900c-79aa-428c-81da-ca8a5a25fdfa,Laura,W,Gilbert,Sr.,General Practitioner,Other,Asian,1984-02-16,41,4604592049
9c2f6269-dbca-49ff-adf1-57ff4093ec1d,Danielle,Y,Mcdonald,Sr.,General Practitioner,Other,Native American,1981-12-11,44,9148174482
b7eb595c-942e-49d2-a25f-9703094c8181,Karen,R,Tate,II,General Practitioner,Female,Black or African American,1982-02-14,43,4663371499
790ebcf2-2e2c-4eb4-9666-1274fe7a746e,Christopher,Q,Wood,MD,Neurologist,Female,Black or African American,1973-02-08,52,1669267573
34823d6c-e0c4-4219-b2ba-8e0a75a22f15,Colleen,A,Morse,III,Neurologist,Other,Hispanic or Latino,2000-05-06,25,6406624771
1233004b-a0ac-4c13-b0cb-abfb1388869c,Timothy,H,Best,None,General Practitioner,Other,Other,1985-08-26,40,8623667842
7b2fa288-3a54-4572-bc04-04898fa913f2,Mary,J,Grant,PhD,General Practitioner,Female,Native American,1961-01-23,64,6001401184
f1e958c5-3ac8-4c34-bf2c-ce360989b591,John,D,Scott,Jr.,Pediatrician,Other,Asian,1993-03-23,32,1084800728
13ff5876-527c-4f20-b640-ad20c0a42f8d,Neil,S,Oliver,II,Cardiologist,Other,White,1962-05-24,63,5425281803
19cc0a44-7f20-4b8d-a4fa-91a532c79c65,Shari,B,Paul,III,Dentist,Female,Black or African American,1957-04-18,68,5636707540
8d87ea88-1f51-4341-94c6-88cd66baca12,Henry,A,Pierce,PhD,Neurologist,Male,Other,1998-10-26,27,5356623025
a887ce83-f079-4ed9-bad3-c95f41e9c0c4,Annette,P,Murphy,Jr.,General Practitioner,Male,Other,1971-08-13,54,3220072788
3c66e6fa-4577-46ef-af9b-b2e558b8dd75,Susan,I,Johnston,Jr.,General Practitioner,Male,Native American,1962-07-22,63,1499527835
1b597948-7a36-410f-b6de-f11cce119664,Charles,H,Humphrey,Jr.,Cardiologist,Male,Black or African American,1983-08-15,42,5379206839
5f70d424-5d26-4acc-b259-6d38592a99cb,Cory,Q,Robertson,Jr.,General Practitioner,Male,Native American,1977-03-18,48,5368999625
28be4c2c-06ef-4875-bdc4-e5308f039833,Rick,O,Hobbs,II,Neurologist,Female,Hispanic or Latino,1946-06-23,79,7848811200
bc8f09c4-a3f5-4ebb-8355-a8055f01770f,Kevin,J,Miller,PhD,General Practitioner,Female,Black or African American,1967-03-23,58,3846131717
57365a31-a636-43b2-b0b3-ddefe1a2393a,Sheila,X,Long,MD,Neurologist,Male,Asian,1986-10-08,39,3933894445
9d573e44-313e-43b8-a37b-ba36336d5b2d,Christina,X,Macdonald,PhD,General Practitioner,Female,Asian,1968-01-29,57,7394217554
f78c6b07-c470-4218-ba78-74e629c9ab21,Greg,Z,Galloway,II,Pediatrician,Male,Hispanic or Latino,1957-05-24,68,6361062799
cdd15d0a-a21e-43a7-ac46-13805c4ec4da,Laura,Z,Kelly,III,Pediatrician,Other,Native American,1993-01-19,32,9771817405
81548d81-6c06-4715-869a-bda147089f09,Nancy,F,Walker,II,Neurologist,Male,Hispanic or Latino,1957-09-13,68,2870729300
b2c14081-2c4f-40eb-a17e-427c161b02b1,Edward,X,Garrison,PhD,Cardiologist,Female,Hispanic or Latino,1988-02-18,37,9507287073
36f2f3dd-a416-47bc-9fee-d09989a52dac,Rhonda,Q,Bass,None,Cardiologist,Other,Black or African American,1958-10-28,67,8514379666
f13140d2-6adb-4e91-bf78-961631485f09,Debra,E,Garrett,PhD,Pediatrician,Male,White,1955-08-12,70,2926761875
d237c515-f6c8-41ef-b9da-8f3ff50cdab3,Jeff,P,Brown,PhD,Neurologist,Female,Other,1970-09-08,55,5885769487
63d964a8-162b-45ce-905d-a77e0dcab28f,Tiffany,L,Davis,Sr.,Dentist,Other,White,1993-09-05,32,2487153284
92748e58-600d-42ea-befe-2c7812d62997,Kellie,T,Davis,Jr.,Pediatrician,Female,White,1945-10-22,80,4958319972
1fbd93a0-3700-4463-9a3f-3ba33bfa93c0,Debra,E,Walsh,III,Pediatrician,Female,Asian,1957-06-29,68,6535990535
0d5a4805-a8ef-4f8a-bf0c-6c9d5ea33509,Morgan,S,Spears,MD,Neurologist,Female,Other,2000-01-12,25,7088537399
434dd665-d9df-478e-b717-6caf0e60b5ab,Brian,O,Robinson,II,Neurologist,Female,Hispanic or Latino,1956-05-07,69,2355239078
dcab8b6b-6c17-4033-ba3a-8465e059f71e,Frederick,T,Hill,Sr.,Dentist,Female,Other,1998-02-24,27,9276451212
b680df13-ea46-477f-92e1-61714cb2f5f3,Mark,I,Nelson,Jr.,Neurologist,Other,Black or African American,1990-06-09,35,9276377196
d2138323-7307-4338-abc4-a72174bbd205,John,W,Montoya,PhD,Pediatrician,Female,Asian,1948-01-31,77,2869640587
ceacaf84-7783-48e0-9dd3-daba5a6960ca,Angela,Y,Dawson,II,Pediatrician,Male,Asian,1993-11-25,32,9624916619
b5652f60-b235-4538-a92f-aaee3f8a7b73,Dawn,Z,Mills,Jr.,Cardiologist,Other,Other,1974-02-18,51,2642909979
81d0ab9d-b198-40a8-8a67-514fd636691b,Donna,A,Stone,MD,Neurologist,Female,Asian,1980-03-21,45,8869393662
bbe35d31-4056-493a-b62a-bdc3351ec736,James,W,Fitzgerald,III,Cardiologist,Other,Asian,1961-11-08,64,7486744409
91acb36c-75c9-49e0-a114-d3325f6e745e,Christian,U,Wall,Sr.,General Practitioner,Male,Black or African American,1984-09-21,41,5791585787
715c11af-6f61-48d9-b142-3d02af60c3e0,Michael,D,Stewart,III,Dentist,Male,Black or African American,1991-08-02,34,4296935394
2e5fb0b4-48a1-4fb6-b8cc-c212e2c84cb2,Steven,A,Weaver,PhD,Pediatrician,Other,White,1990-01-28,35,3291361498
5a13ca05-be21-4e8e-9d8f-6c561c090dea,Samantha,T,Vang,PhD,Neurologist,Other,Hispanic or Latino,1994-10-31,31,8287626833
ed8ce28f-c4f8-4b21-b0c6-f6ae5d330208,Brian,L,Stewart,None,Dentist,Male,Asian,1979-04-03,46,6565800796
b88ffffc-4f90-4e3e-a27e-0b85286f0cac,Ashley,D,Norris,II,Dentist,Male,Black or African American,1999-03-14,26,4693872435
792bed72-bed1-4a3f-a5db-e263468cd54c,Jeffrey,B,Erickson,III,General Practitioner,Other,Black or African American,1984-01-18,41,4369577236
b7e27606-dc5b-4f99-aaae-267205b3889c,Sarah,U,Scott,MD,Cardiologist,Female,White,1981-08-13,44,4989561358
7f475534-8c72-4c8f-996b-4b38604864ec,Jimmy,L,Garcia,III,General Practitioner,Male,Other,1999-11-12,26,8421920285
8bc99890-6487-45f4-a1a5-ff522c62a13d,Russell,B,Nichols,None,General Practitioner,Female,Native American,1957-03-28,68,6862697628
97270cfb-ace5-4d98-9681-53f2d8540ff5,Daniel,V,Reyes,MD,Neurologist,Female,Hispanic or Latino,1953-04-01,72,5149347276
564b436f-5e1b-4f98-a47e-cb223df4367d,Luis,A,King,None,Dentist,Other,Hispanic or Latino,1954-03-24,71,7549817788
1677cae3-1c07-4c1c-8d68-8592f9bf22fd,Kerry,X,Bullock,MD,Cardiologist,Female,White,1970-08-31,55,9290146891
0952acb8-67c2-469a-b8b8-4ed9dcb22289,Nicolas,E,Wood,II,General Practitioner,Female,White,1992-04-27,33,3227526475
59fbd2b6-6925-4581-bf1e-60e9df8a1c08,Aaron,Z,Williams,PhD,General Practitioner,Female,Other,1961-02-18,64,3051439586
0cddb95c-08b5-4675-9e59-ec7b50a7ab92,Danielle,J,Anderson,Jr.,Dentist,Other,White,1985-10-09,40,8891481691
8febf243-a86b-4171-95a3-a52ef9d65aa6,John,I,Christensen,II,Neurologist,Female,Native American,1979-05-08,46,4023049186
42c56c3a-bbb0-42c1-83bd-7e1cb468105d,Robert,G,Simmons,PhD,General Practitioner,Male,Hispanic or Latino,1971-09-20,54,2294112596
e74db8e4-4e07-48da-a29f-fcdf3e305b78,Ashley,M,Kelley,None,Neurologist,Male,White,1983-04-10,42,4009451204
3297af63-aa4a-4449-ac9d-72d2566cda86,Joy,C,Jones,MD,Cardiologist,Male,Native American,1945-04-09,80,5933521002
c03eef97-967c-4cf1-9f99-46b893b15abe,Austin,L,Stone,MD,General Practitioner,Other,Hispanic or Latino,1962-12-25,63,6509190143
d7a847cc-abdf-4579-babf-5c27c574c80a,Erica,A,Lopez,Jr.,Cardiologist,Other,Asian,1994-07-01,31,8850654223
572b0edd-dd28-4d9a-b7b0-34b85538bb6e,Christopher,B,Garcia,MD,General Practitioner,Other,Asian,1945-02-16,80,4473589627
946b48e5-e930-423f-a392-a0b7df324d15,Joseph,A,Mcdonald,II,Dentist,Male,Hispanic or Latino,1977-10-01,48,2529915189
8132d77a-4d43-4451-be4d-f5269ed41250,Richard,J,Ross,None,Neurologist,Male,Hispanic or Latino,1962-08-18,63,3492157834
698be342-9bc1-4903-965b-ab22ee47e9ab,Lisa,P,Huang,III,Neurologist,Male,Hispanic or Latino,1974-08-02,51,3488654158
b4fab4e3-bb27-4edb-952c-ee7f5b8518bf,Robin,K,Barrett,Jr.,Neurologist,Male,Hispanic or Latino,1958-02-10,67,1399309443
76c96fad-f1bf-43c4-8fec-4c4799a91970,Diamond,Z,Baker,None,Pediatrician,Male,Asian,1978-12-08,47,3553648379
51a292ab-dee6-40fc-b776-15c5228ea05a,Clifford,P,Wilson,MD,Dentist,Male,Other,1983-04-13,42,6667003787
e993034b-b834-4423-8c50-8564d02713f6,Christopher,W,Lopez,Jr.,Dentist,Female,Hispanic or Latino,1945-08-13,80,2224368350
0ebd85e6-b87f-42fd-bd75-405d520360e4,Natalie,E,Mclaughlin,Sr.,Neurologist,Female,Asian,1990-02-04,35,4644943165
6db68162-5d47-472c-b7c6-4f220cadbd34,James,E,White,MD,Dentist,Female,Native American,1989-05-16,36,1454456530
9ca355a9-2b7e-494f-a2ca-de51abb909ad,Dennis,G,Nicholson,MD,Dentist,Other,Native American,1963-11-24,62,7412645331
66d43ce6-a9a6-4fcc-b0f4-8ef1f3b52d8f,Tina,B,Adams,None,Neurologist,Male,White,1947-03-30,78,8235566282
53dd895d-c6aa-4d5e-be4e-87f582914864,Brent,R,Singh,III,Pediatrician,Other,Hispanic or Latino,1972-06-17,53,9569227497
417c61ce-210b-41fe-9e41-3b2dce8c2b9b,Donna,N,Campbell,MD,Neurologist,Male,Black or African American,1960-10-07,65,5888054911
313d5b57-683f-48fa-9b77-9b0b9a735178,Jared,C,Ho,PhD,Cardiologist,Other,Hispanic or Latino,1969-11-11,56,4278824326
bed4d61e-9721-472f-8eb0-d7f0e815897b,Marcus,I,Wilkins,Jr.,Dentist,Other,Black or African American,1998-07-26,27,5133157297
2fab0389-17e5-44a3-ab0b-f8a6ee30d6c9,Heather,Q,Jacobs,Sr.,Dentist,Female,Other,1945-03-12,80,3038655434
52a27443-eaac-4823-ac8f-4b628a07057f,Rebecca,B,Huang,PhD,Cardiologist,Other,Native American,1977-08-21,48,3210933748
d8d8faaa-fccf-40a0-a22e-ed8696b2aea1,Cody,O,Cain,MD,General Practitioner,Female,Hispanic or Latino,1965-11-01,60,9622284240
c8f30248-a6f9-4802-9a17-8d7d54c964e0,Thomas,H,Mitchell,II,Neurologist,Male,Hispanic or Latino,1961-12-02,64,1034574095
1b19ecd8-9a22-4252-8a90-fc70bfc1eb8a,James,M,Reed,III,General Practitioner,Other,Black or African American,1967-11-04,58,5006843466
0028c98d-3253-430c-b47c-450afbb4ae76,Samantha,G,Turner,II,Neurologist,Other,Other,1975-11-06,50,5361990561
47752f3a-ad59-4eea-8a85-6c6d1c2a93fd,Howard,I,Santiago,PhD,Dentist,Female,Black or African American,1978-11-19,47,8503923495
f84aefe4-3df0-4ca3-b220-1138920f73fc,Kimberly,X,Noble,II,Neurologist,Female,Asian,1961-09-13,64,6404088225
3fdff3f7-60a9-4080-aad5-deb340d60385,Andrew,C,Stanley,II,Cardiologist,Other,Other,1958-12-03,67,6625892154
6a1f7d59-cf0c-4745-b516-733716cbe053,Sheila,Z,Howard,III,Dentist,Female,Native American,1982-07-17,43,7670366207
6ac7f42b-92b5-4c98-89e8-6a9c958cbd19,Jennifer,Z,Torres,III,Neurologist,Female,Other,1997-08-23,28,9106903128
3c3c8727-bfe7-4b52-bb98-56981eeda45f,Jodi,E,Anderson,MD,Pediatrician,Other,White,1979-09-25,46,8215684810
24663e9a-d8bf-471a-a765-f5a722984e7d,John,D,Velasquez,Sr.,Neurologist,Other,Hispanic or Latino,1959-05-22,66,6076457649
49557087-1539-49b2-80b4-5ba357c67721,Natalie,J,Durham,None,Pediatrician,Male,Black or African American,1957-06-22,68,7921689755
b323d4ec-d387-48f0-bc53-132c1bf77510,Mary,V,Yoder,MD,Neurologist,Female,Black or African American,1995-08-01,30,5615933191
ebffe929-54ba-49d8-a0da-ea1767db8d6e,Lisa,D,Miller,Jr.,Pediatrician,Other,Other,1994-12-15,31,5372471862
1d9c1e1c-f458-4f34-b7ac-028d0cc71a61,Tiffany,A,Brewer,Sr.,Dentist,Female,White,1954-03-01,71,9298222045
60c043e6-0177-4b99-84f8-760e2356b043,Curtis,I,Gibbs,II,General Practitioner,Female,Asian,1966-07-15,59,4714006502
d5c7165e-e8a2-449b-ac1b-fe033743f914,Brian,B,Rhodes,II,Dentist,Other,Native American,1962-05-08,63,2824111222
3933f1d7-c8d2-4755-ba05-6fa0bace31d0,Matthew,N,Gross,None,Neurologist,Other,Hispanic or Latino,1963-12-28,62,1333511406
13698d0b-d804-4f9c-b734-6e615da9586b,Jennifer,J,Silva,MD,Neurologist,Male,Native American,1993-12-22,32,1589648965
5fa53d42-111f-4370-a465-737117f3647f,Peter,I,Blake,None,Neurologist,Other,White,1957-01-18,68,2477756163
f2a79a0b-64be-4cba-b60c-3e98de97cef7,Christopher,Y,Anderson,Sr.,Neurologist,Other,Native American,1978-08-17,47,4566811505
bdca8018-f65d-4c81-b01e-126a21fdc864,Dennis,U,Clark,MD,Cardiologist,Male,Hispanic or Latino,1975-07-26,50,7387124483
31d60fa4-24be-4f5c-b8f0-18f796f8ffda,Denise,U,Zavala,III,Pediatrician,Other,Asian,1969-08-29,56,7982435686
1ce747cd-591c-4496-a04b-977aa196dd38,Kaitlin,C,Hernandez,None,Neurologist,Female,Native American,1989-06-14,36,6410139831
0515ab3c-ea8f-4cab-8b42-3750e3ead322,Steven,T,Mcgee,II,General Practitioner,Female,Asian,1987-08-22,38,4508098021
413f9b61-bb28-48d4-811b-c77ce40d8465,Gary,J,Gonzalez,None,Pediatrician,Female,Black or African American,1995-06-19,30,9133158812
959f983f-a72b-49f3-9734-5c626423e70a,Hannah,O,Wagner,Jr.,Neurologist,Other,Asian,1994-01-02,31,8093001778
92d41757-e146-4181-863a-2dfe67838ff6,Alexander,F,Nguyen,None,Dentist,Female,White,1998-12-07,27,7776645416
2eb02b6c-58a5-4d3c-89d9-ff9f41053eb5,Jacqueline,V,Mclean,II,Dentist,Female,Black or African American,1974-07-04,51,3775119049
27ae536b-9104-4590-9c8b-c11b2aa7a66f,Jessica,Z,Sparks,III,Cardiologist,Female,Asian,1949-09-20,76,3353469152
b870cdff-971f-41d4-a459-c2cf56c8f5af,John,A,Hines,PhD,General Practitioner,Other,Asian,1948-08-11,77,2643026187
0b680bb0-28ab-4904-a964-efded2a822b0,Jay,C,Martin,None,Dentist,Female,Asian,1951-06-21,74,8406255091
c9dd4b2a-0942-459b-bba8-11842571b16c,Amanda,E,Morris,Sr.,Cardiologist,Male,Asian,1966-11-11,59,6571118231
0eef54c2-802d-4c80-a5ca-1af133549693,Melanie,P,Quinn,Sr.,General Practitioner,Other,Black or African American,1969-05-01,56,7147281444
c8f34333-c60f-483c-ac35-d3857358fe5f,Alexandria,V,Irwin,None,Pediatrician,Male,White,1949-11-23,76,4989782000
e71a562e-6d4a-41a4-b475-32f2a07a5f11,Vincent,I,Cunningham,II,Neurologist,Other,Hispanic or Latino,1947-06-22,78,9279527247
7f9ec7cd-50bf-4883-95a7-15ae5800cb21,Meredith,F,Becker,Jr.,Pediatrician,Other,Other,1969-10-21,56,8741691022
754338d7-354a-4796-a731-f613b278287c,Cynthia,L,Miller,PhD,Cardiologist,Other,Asian,1956-04-17,69,2591298746
b4af3aa3-baa7-475a-8ee1-9c1cdd719be9,Matthew,M,Hernandez,MD,Neurologist,Male,White,1949-04-01,76,7959230920
2f00f39a-6b2a-4899-8ed5-5c9d3aba8f75,Jessica,J,Copeland,III,Neurologist,Other,Other,1989-09-01,36,7901960956
e01cbc2c-4b5e-4b03-9973-ef7f60f49dd1,Andrew,K,Hall,Sr.,Cardiologist,Female,Native American,1961-01-09,64,8895323304
ab5267e3-1073-4aa9-8c7f-a73a4dafa7b8,John,D,Thomas,Jr.,Pediatrician,Male,Asian,1964-11-14,61,6098011465
b59d6436-d42a-48c8-85a2-580575f4ffeb,Jasmine,S,Hughes,Jr.,General Practitioner,Female,Native American,1945-05-12,80,1794857959
a6728382-28c1-4fd8-bbb3-9015bec12dd7,Nicole,S,Mitchell,Jr.,Dentist,Female,Other,1996-10-30,29,4386786830
b8b70484-5583-4159-95e9-47c6f06ec5a7,Cynthia,G,Harris,III,Cardiologist,Male,Hispanic or Latino,1971-03-07,54,1798889019
064efeca-0ec8-4c83-b2a4-a1900ddc52b2,Robin,M,Marquez,None,Cardiologist,Female,White,1962-08-01,63,4033954912
c5dc770f-c08e-4d9d-af82-b61c0067e29a,Michael,S,Scott,II,Dentist,Other,Other,1954-03-05,71,5411983623
5154f4ea-d80b-4cf8-950d-cb0b595ff74e,Robert,K,Flores,III,General Practitioner,Other,White,1976-05-11,49,4804350343
714f20b2-5386-4452-b1a7-3f2262a54217,Stacy,G,Stanley,III,General Practitioner,Male,Native American,1988-12-02,37,4242578476
df4341ab-74af-4ef4-8afc-60802e985b04,Natalie,Q,Terrell,MD,Pediatrician,Other,Asian,1945-05-20,80,4455889277
dcecaba6-c110-4944-9096-077a421e5d8e,Terry,Q,Jones,III,Dentist,Male,White,1988-09-17,37,6377811615
aa50584e-7fd8-426c-81e2-c7abca432d73,April,K,Watson,II,Dentist,Female,Other,1997-01-03,28,2065258131
33e42f6f-5966-4808-8f6c-e46a61013d3c,Thomas,E,Stevens,PhD,Neurologist,Female,Other,1948-11-18,77,3353176830
e40bff9b-1c0e-48d2-b9c0-2b540f5dc04f,Michael,M,Hudson,II,General Practitioner,Female,Hispanic or Latino,1972-05-05,53,9220575400
900e5451-973c-482b-8701-004e1acf580b,Andrea,O,Rodriguez,PhD,Cardiologist,Female,White,1994-05-22,31,8733557870
c3cd0de3-0b51-4381-bd1a-9e6d7e5dec97,Wayne,N,Dominguez,MD,General Practitioner,Other,Black or African American,1976-06-09,49,3856475486
314c19be-caab-419a-9c10-8a9e9cfddb28,Nicole,G,Pearson,PhD,Pediatrician,Female,Native American,1986-04-22,39,4764122602
1ee80718-39ba-4bed-9f98-d6ce5549c946,Connie,R,Cook,MD,Dentist,Male,Other,1980-09-10,45,4977082449
096998bd-8351-450b-b98c-301899859307,Carol,D,Williams,Sr.,Pediatrician,Other,Native American,1999-08-08,26,9297939287
ab64347a-f38b-40fd-90d5-20c885c6e679,Brandon,D,Ward,Sr.,Neurologist,Other,Black or African American,1954-09-23,71,2373811364
ec2d6740-5198-4689-a7d9-dcb55452fcd4,Jeanette,Q,Bruce,None,General Practitioner,Other,Black or African American,1967-10-05,58,1284990429
16a5988b-3f8b-4312-bc84-c5ee6ab2fc75,Jessica,G,Barber,None,General Practitioner,Male,Native American,1984-05-01,41,6560094426
ba00405e-ed31-46fc-b974-69ce131ef8f8,Anthony,Z,Mccarthy,PhD,Cardiologist,Other,Black or African American,1947-02-23,78,6678128870
045320e7-3031-409d-85d0-6f1d380c265b,Charles,Q,White,PhD,Pediatrician,Male,Black or African American,1994-01-15,31,3151609700
0de66b11-a981-47fe-9b72-f732c11c704a,Frederick,O,Evans,MD,Cardiologist,Female,Asian,1958-07-10,67,1967008888
a4b33154-ac46-42ad-9b1e-d72ef5f19c6c,Jennifer,J,Ray,Jr.,Pediatrician,Male,Hispanic or Latino,1945-05-25,80,5919700489
42c4744b-cdeb-45cf-b007-8272e09ea6a4,Nicolas,S,Jones,None,General Practitioner,Male,Native American,1965-06-08,60,3513554939
933a8006-703b-451a-a41e-a0624b044d24,Daniel,F,White,None,Neurologist,Other,Other,1949-09-04,76,5796882195
73e10821-f698-4ae5-b5dd-99e5ac13b76c,Patricia,N,Carter,Sr.,Pediatrician,Female,White,1960-04-06,65,9723098678
ea3d9ae8-538b-4abf-87ad-0d05f0dc2e83,Bryan,S,Anderson,III,General Practitioner,Other,Native American,1967-09-13,58,4259829872
74f36f4c-11c2-4737-956d-1e9430a872a8,Tara,U,Scott,Jr.,Neurologist,Female,Black or African American,1978-07-16,47,6748727298
ec181938-449a-4e8e-be48-613096832010,Amy,B,Harris,None,Dentist,Female,Hispanic or Latino,1985-10-13,40,1506286018
02b98aab-dd7c-4d23-9888-19aa7e4d8fbf,Vanessa,V,Abbott,Jr.,Dentist,Male,Asian,1980-07-19,45,3273184419
84be3d2a-5bf6-4d4a-906a-2ca40276a8b0,Thomas,Y,Green,PhD,Cardiologist,Female,Hispanic or Latino,1995-05-19,30,6369961764
c761aa3a-068f-49ae-ad7f-c2e6c2426ef5,Melissa,Z,Gutierrez,None,Cardiologist,Male,White,1993-11-10,32,1738723494
5518b9a7-be91-4410-ba2e-c96afb90a2f6,David,T,Barry,II,Cardiologist,Male,White,1984-05-04,41,9991326554
8b32d27b-ea03-4b1c-9aeb-de460ed75774,Jennifer,J,Reid,None,General Practitioner,Male,Asian,1977-10-25,48,5658018801
81f340c7-c4ee-4ef2-ba27-f185356271ef,Katherine,A,Foster,Sr.,Neurologist,Female,Native American,1945-04-24,80,3530232053
859028bd-9db7-484c-a02c-7e0d28ca8fed,Margaret,I,Smith,None,General Practitioner,Male,Black or African American,1965-12-09,60,1313374779
f5d57ac6-8cd8-40b3-8236-1327057235f8,Jacob,Y,Hicks,Sr.,Pediatrician,Other,Other,1981-03-20,44,7036593579
12d812b7-ee2e-4fbf-b4d6-f72b4624c260,Shannon,I,Nelson,II,Dentist,Male,Asian,1960-05-21,65,5895080648
1dd3df6d-7b94-4acc-875c-c09634519631,Kimberly,E,Phillips,PhD,Dentist,Other,Asian,1968-09-16,57,6651091242
a84b2779-e503-4a01-a98a-f06c0e435fc0,Jesus,P,Anderson,PhD,Pediatrician,Other,Other,1996-12-28,29,7777538778
2f4eecb2-8180-4d3c-be05-3a480af378ea,Stephanie,X,Dominguez,Jr.,General Practitioner,Female,Hispanic or Latino,1980-08-02,45,2492184810
7e78fd91-ace6-4387-8c75-c884ff9f3cde,Brett,Y,Webster,PhD,Pediatrician,Male,White,1957-04-26,68,7441158951
172fa4df-4ab5-4e11-a9b1-f092613cfdd4,Jared,D,Baker,II,Pediatrician,Other,Asian,1948-07-19,77,9663782969
f69e85af-f27f-48fa-bfa9-79aee4d2f583,Carlos,B,Johnson,MD,Pediatrician,Other,Black or African American,1947-12-14,78,3810512484
8f5c822e-97ce-497b-a79a-e8d1b79784ab,Ryan,W,Shannon,Jr.,General Practitioner,Female,Native American,1986-12-26,39,1076294528
59e8f48e-3232-494a-a83a-8a54e89848a0,Daryl,C,Nash,None,General Practitioner,Female,Asian,1986-02-24,39,3423244570
d3c9a0bb-bd43-48c2-8201-5cebdc5a0a77,Kelly,K,Russo,II,Dentist,Other,Other,1966-05-23,59,8196237187
7f721104-5c00-42cd-b919-29b7a0fa510c,Daniel,N,Smith,PhD,General Practitioner,Female,Other,1949-08-03,76,9571288795
a9cf5e4d-9003-49e4-8fab-e49c8774002e,Travis,A,Montes,MD,Pediatrician,Female,Hispanic or Latino,1973-10-22,52,9321539804
679bd6d1-3fa0-4e27-aa5a-7a43ee986e1f,Thomas,Z,Lee,PhD,Dentist,Other,Native American,1962-02-07,63,7247517425
1b27430e-12e1-48e0-bef5-f48d4ebe346c,Melissa,X,Carr,Sr.,Cardiologist,Male,Black or African American,1965-02-02,60,9118969827
3107f2b9-4773-4ee1-9d47-ccd182e690d6,Michael,X,Dougherty,Jr.,Pediatrician,Male,Native American,1959-05-22,66,8320085600
e251fbd1-eb64-4fd0-965c-b43b9eaddbac,Stephen,F,Davis,None,General Practitioner,Male,Black or African American,1989-01-31,36,7770369127
80629e7c-5888-442f-8c7a-b0df53bfff73,Barbara,Q,Harris,III,Pediatrician,Other,Asian,1976-06-14,49,7818987939
51764151-8ada-409f-8a6c-c3fa90074449,Dennis,V,Turner,Jr.,General Practitioner,Male,Native American,1983-11-20,42,2343514932
e3322659-82d6-4a7b-9b50-3176d5c64f15,Mary,G,Porter,PhD,Pediatrician,Male,Native American,1980-02-19,45,7755915522
2eda7e23-97e5-4749-b5fc-4e19340bc706,Tabitha,Y,Burke,Jr.,Dentist,Female,Asian,1958-02-15,67,8802097056
b858ed4f-e1a0-45c5-9a7c-da39ac5ba4f9,Brandon,T,Singh,PhD,Dentist,Other,Hispanic or Latino,1955-10-29,70,5997471628
ecc42924-60f6-4adc-9fb2-43703f852795,Ethan,G,Fleming,III,Pediatrician,Other,Hispanic or Latino,1946-12-15,79,9271191570
18aec44a-80be-4885-9c10-2108f64dde91,Candace,F,Smith,MD,Neurologist,Male,Native American,1962-10-16,63,4984675481
04e7fb12-d950-4aef-834d-204f1a5b2e46,Victoria,D,Smith,None,Cardiologist,Female,Native American,1978-04-15,47,9646613686
bae1e11d-50d3-4f39-9ce8-42306e023e48,Diane,J,Bowers,Jr.,Dentist,Other,Native American,1945-02-05,80,9875774842
303baa56-150a-4d8c-95c4-cd24447a0b77,Joshua,I,Rose,MD,Cardiologist,Male,Native American,1973-03-04,52,1644025238
2e09210b-88f7-4c4b-8468-8a1de611907e,Kimberly,O,Long,PhD,Dentist,Male,Other,1989-10-21,36,2258268109
5ef4281a-019a-454d-b045-415a55f8ac0f,Richard,V,Sanford,II,General Practitioner,Other,White,1982-01-21,43,2615061741
